researcher_id,researcher_name,title,link,cited_by,year,authors,journal
ltu1CEYAAAAJ,Salameh P,Cross-cultural differences in orthorexic eating behaviors: Associations with personality traits,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:ZYLUaBFA95QC,58,2020,"J Strahler, C Haddad, P Salameh, H Sacre, S Obeid, S Hallit","Nutrition 77, 110811"
ltu1CEYAAAAJ,Salameh P,Mutational spectrum of cystic fibrosis in the Lebanese population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:3fE2CSJIrl8C,58,2010,"C Farra, R Menassa, J Awwad, Y Morel, P Salameh, N Yazbeck, ...","Journal of cystic fibrosis 9 (6), 406-410"
ltu1CEYAAAAJ,Salameh P,Highlighting the gaps in quantifying the economic burden of surgical site infections associated with antimicrobial-resistant bacteria,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:G887dSk7Sz8C,56,2019,"K Iskandar, M Sartelli, M Tabbal, L Ansaloni, GL Baiocchi, F Catena, ...","World Journal of Emergency Surgery 14, 1-14"
ltu1CEYAAAAJ,Salameh P,Type II diabetes mellitus and hyperhomocysteinemia: a complex interaction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:cF7EPgIk0B4C,56,2017,"DE Platt, E Hariri, P Salameh, M Merhi, N Sabbah, M Helou, F Mouzaya, ...","Diabetology & metabolic syndrome 9, 1-7"
ltu1CEYAAAAJ,Salameh P,Factors affecting medication adherence in Lebanese patients with chronic diseases,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:NXYAu82O0W8C,56,2015,"A Al-Hajje, S Awada, S Rachidi, S Zein, W Bawab, Z El-Hajj, MB Zeid, ...","Pharmacy practice 13 (3), 590"
ltu1CEYAAAAJ,Salameh P,Community pharmacy in Lebanon: A societal perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:e3CVSTJ63dQC,55,2017,"K Iskandar, S Hallit, EB Raad, F Droubi, N Layoun, P Salameh",Pharmacy Practice (Granada) 15 (2)
ltu1CEYAAAAJ,Salameh P,"Risk perception, motives and behaviours in university students",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:a0OBvERweLwC,55,2014,"P Salameh, J Salamé, M Waked, B Barbour, N Zeidan, I Baldi","International Journal of adolescence and youth 19 (3), 279-292"
ltu1CEYAAAAJ,Salameh P,Association between cognitive function and nutritional status in elderly: A cross-sectional study in three institutions of Beirut—Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:-f6ydRqryjwC,55,2013,"M El Zoghbi, C Boulos, N Saleh, S Awada, S Rachidi, W Bawab, ...","Geriatric Mental Health Care 1 (4), 73-81"
ltu1CEYAAAAJ,Salameh P,"Lower prevalence of cigarette and waterpipe smoking, but a higher risk of waterpipe dependence in Lebanese adult women than in men",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:4TOpqqG69KYC,55,2012,"P Salameh, G Khayat, M Waked","Women & health 52 (2), 135-150"
ltu1CEYAAAAJ,Salameh P,"Knowledge, attitudes, and practices related to dietary supplementation, before and during the COVID-19 pandemic: Findings from a cross-sectional survey in the Lebanese population",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:QndmRo8phpgC,54,2021,"H Mohsen, N Yazbeck, A Al-Jawaldeh, N Bou Chahine, H Hamieh, ...","International journal of environmental research and public health 18 (16), 8856"
ltu1CEYAAAAJ,Salameh P,Factors associated with depression among the Lebanese population: Results of a cross‐sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:M7C5BM2v8n8C,54,2020,"S Obeid, N Lahoud, C Haddad, H Sacre, M Akel, K Fares, P Salameh, ...","Perspectives in psychiatric care 56 (4), 956-967"
ltu1CEYAAAAJ,Salameh P,Mapping and assessment of personal and professional development skills in a pharmacy curriculum,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:5LPo_wSKItgC,53,2016,"E Ramia, P Salameh, IF Btaiche, AH Saad","BMC medical education 16, 1-13"
ltu1CEYAAAAJ,Salameh P,Prevalence and correlates of coronary heart disease: first population-based study in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:Nnq8S6OXqDYC,53,2016,"RK Zeidan, R Farah, MN Chahine, R Asmar, H Hosseini, P Salameh, ...","Vascular health and risk management, 75-84"
ltu1CEYAAAAJ,Salameh P,Factors associated with problematic social media use among a sample of Lebanese adults: The mediating role of emotional intelligence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:6MVT8mER-OMC,52,2021,"S Barbar, C Haddad, H Sacre, D Dagher, M Akel, N Kheir, P Salameh, ...","Perspectives in psychiatric care 57 (3), 1313-1322"
ltu1CEYAAAAJ,Salameh P,"Factors associated with fear of intimacy among a representative sample of the Lebanese population: The role of depression, social phobia, self‐esteem, intimate partner violence …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:tL5YfqkXb3gC,52,2020,"S Obeid, H Sacre, C Haddad, M Akel, K Fares, M Zakhour, N Kheir, ...","Perspectives in psychiatric care 56 (3), 486-494"
ltu1CEYAAAAJ,Salameh P,"Interaction between anxiety and depression on suicidal ideation, quality of life, and work productivity impairment: Results from a representative sample of the Lebanese population.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:yaBp1wUtcLsC,52,2020,"W Khansa, C Haddad, R Hallit, M Akel, S Obeid, G Haddad, M Soufia, ...",Perspectives in psychiatric care 56 (2)
ltu1CEYAAAAJ,Salameh P,The prevalence and awareness of cardiovascular diseases risk factors among the Lebanese population: a prospective study comparing urban to rural populations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:HKviVsUxM5wC,52,2017,"I Fahs, Z Khalife, D Malaeb, M Iskandarani, P Salameh","Cardiology research and practice 2017 (1), 3530902"
ltu1CEYAAAAJ,Salameh P,Psychological distress in Lebanese young adults: constructing the screening tool ‘BDS-22’,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:TFP_iSt0sucC,52,2012,"B Barbour, N Saadeh, PR Salameh","International Journal of Culture and Mental Health 5 (2), 94-108"
ltu1CEYAAAAJ,Salameh P,Factors associated with problematic internet use among a large sample of Lebanese adolescents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:fSKd39tHJ84C,51,2021,"JE Dib, C Haddad, H Sacre, M Akel, P Salameh, S Obeid, S Hallit","BMC pediatrics 21, 1-12"
ltu1CEYAAAAJ,Salameh P,"Factors associated with anxiety among the Lebanese population: the role of alexithymia, self-esteem, alcohol use disorders, emotional intelligence and stress and burnout",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:URGbnSt0D2cC,51,2020,"S Obeid, N Lahoud, C Haddad, H Sacre, K Fares, M Akel, P Salameh, ...","International Journal of Psychiatry in Clinical Practice 24 (2), 151-162"
ltu1CEYAAAAJ,Salameh P,Removed: Validation of the Hamilton anxiety rating scale and state trait anxiety inventory A and B in Arabic among the Lebanese population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:9w9GTvUEN2YC,51,2019,"S Hallit, C Haddad, R Hallit, M Akel, S Obeid, G Haddad, M Soufia, ...","Clinical Epidemiology and Global Health 7 (3), 464-470"
ltu1CEYAAAAJ,Salameh P,Consumption of energy drinks among lebanese youth: a pilot study on the prevalence and side effects,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:BqipwSGYUEgC,51,2014,"M Itany, B Diab, S Rachidi, S Awada, A Al Hajje, W Bawab, P Salameh","International journal of high risk behaviors & addiction 3 (3), e18857"
ltu1CEYAAAAJ,Salameh P,"Bullying victimization among Lebanese adolescents: the role of child abuse, internet addiction, social phobia and depression and validation of the Illinois bully scale",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:fc7zyzPI2QAC,49,2020,"D Malaeb, E Awad, C Haddad, P Salameh, H Sacre, M Akel, M Soufia, ...","BMC pediatrics 20, 1-11"
ltu1CEYAAAAJ,Salameh P,Misconceptions and malpractices toward antibiotic use in childhood upper respiratory tract infections among a cohort of Lebanese parents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:nU66GSXDKhoC,49,2018,"G El Khoury, E Ramia, P Salameh","Evaluation & the health professions 41 (4), 493-511"
ltu1CEYAAAAJ,Salameh P,Community-and healthcare-associated infections in critically ill patients: a multicenter cohort study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:cSdaV2aYdYsC,49,2015,"G Dabar, C Harmouche, P Salameh, BL Jaber, G Jamaleddine, M Waked, ...","International Journal of Infectious Diseases 37, 80-85"
ltu1CEYAAAAJ,Salameh P,"Smartphone screen time among university students in Lebanon and its association with insomnia, bedtime procrastination, and body mass index during the COVID-19 pandemic: a …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:52neCvzbxIwC,48,2021,"SF Hammoudi, HW Mreydem, BT Abou Ali, NO Saleh, S Chung, S Hallit, ...","Psychiatry investigation 18 (9), 871"
ltu1CEYAAAAJ,Salameh P,"Factors associated with the adults' attachment styles in Lebanon: The role of alexithymia, depression, anxiety, stress, burnout, and emotional intelligence.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:XUAslYVNQLQC,48,2019,"S Obeid, C Haddad, M Akel, K Fares, P Salameh, S Hallit",Perspectives in psychiatric care 55 (4)
ltu1CEYAAAAJ,Salameh P,Anxiety among Lebanese adolescents: scale validation and correlates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:F0CZgh39Fi0C,47,2021,"G Merhy, V Azzi, P Salameh, S Obeid, S Hallit","BMC pediatrics 21 (1), 288"
ltu1CEYAAAAJ,Salameh P,Development and validation of a quantitative food frequency questionnaire to assess dietary intake among Lebanese adults,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:qOpkhvVCMvUC,47,2020,"M Harmouche-Karaki, M Mahfouz, J Obeyd, P Salameh, Y Mahfouz, ...","Nutrition journal 19, 1-19"
ltu1CEYAAAAJ,Salameh P,Pain management in hospitals: patients’ satisfaction and related barriers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=20&pagesize=80&citation_for_view=ltu1CEYAAAAJ:aCwMkEyfDy8C,47,2018,"S Tawil, K Iskandar, P Salameh",Pharmacy Practice (Granada) 16 (3)
ltu1CEYAAAAJ,Salameh P,Saliva Cotinine and Exhaled Carbon Monoxide in Real Life Waterpipe Smokers: A Post Hoc Analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:nWoA1JPTheMC,47,2009,"S Pascale, AB Zeina, W Mirna","Tobacco Use Insights 2, TUI. S2317"
ltu1CEYAAAAJ,Salameh P,Suicidal ideation among Lebanese adults: scale validation and correlates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ohFW0PAxsewC,46,2021,"M Zakhour, C Haddad, H Sacre, K Fares, M Akel, S Obeid, P Salameh, ...","BMC psychiatry 21, 1-11"
ltu1CEYAAAAJ,Salameh P,Validation of the AUDIT scale and factors associated with alcohol use disorder in adolescents: results of a National Lebanese Study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:dJ_BR67V0s4C,45,2020,"J Hallit, P Salameh, C Haddad, H Sacre, M Soufia, M Akel, S Obeid, ...","BMC pediatrics 20, 1-10"
ltu1CEYAAAAJ,Salameh P,Lower extremity venous thrombosis in patients younger than 50 years of age,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:roLk4NBRz8UC,45,2012,"R Kreidy, P Salameh, M Waked","Vascular health and risk management, 161-167"
ltu1CEYAAAAJ,Salameh P,Validation of selected sleeping disorders related scales in Arabic among the Lebanese population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:JTtNqH-x4gYC,44,2019,"S Hallit, C Haddad, R Hallit, G Al Karaki, D Malaeb, H Sacre, N Kheir, ...","Sleep and Biological Rhythms 17, 183-189"
ltu1CEYAAAAJ,Salameh P,Monitoring and evaluation of the global action plan on antimicrobial resistance: framework and recommended indicators,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:rQcm2j6_ZE8C,44,2019,World Health Organization,Monitoring and evaluation of the global action plan on antimicrobial …
ltu1CEYAAAAJ,Salameh P,Waterpipe dependence in university students and effect of normative beliefs: a cross-sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:RHpTSmoSYBkC,44,2014,"P Salameh, J Salamé, M Waked, B Barbour, N Zeidan, I Baldi","BMJ open 4 (2), e004378"
ltu1CEYAAAAJ,Salameh P,Association between parental divorce and mental health outcomes among Lebanese adolescents: results of a national study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:esGtpfCv0y8C,43,2021,"S Obeid, G Al Karaki, C Haddad, H Sacre, M Soufia, R Hallit, P Salameh, ...","BMC pediatrics 21, 1-9"
ltu1CEYAAAAJ,Salameh P,"Correlates of emotional intelligence among Lebanese adults: the role of depression, anxiety, suicidal ideation, alcohol use disorder, alexithymia and work fatigue",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Q17yWvk9gpwC,43,2021,"S Obeid, C Haddad, K Fares, D Malaeb, H Sacre, M Akel, P Salameh, ...","BMC psychology 9, 1-12"
ltu1CEYAAAAJ,Salameh P,Impact of the interaction between alexithymia and the adult attachment styles in participants with alcohol use disorder,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:gI9wzKcniAoC,43,2020,"M Zakhour, C Haddad, P Salameh, M Akel, K Fares, H Sacre, S Hallit, ...","Alcohol 83, 1-8"
ltu1CEYAAAAJ,Salameh P,Waterpipe effects on pulmonary function and cardiovascular indices: a comparison to cigarette smoking in real life situation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:tS2w5q8j5-wC,43,2014,"N Layoun, N Saleh, B Barbour, S Awada, S Rachidi, A Al-Hajje, W Bawab, ...","Inhalation toxicology 26 (10), 620-627"
ltu1CEYAAAAJ,Salameh P,Lung cancer correlates in Lebanese adults: a pilot case–control study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:fPk4N6BV_jEC,43,2013,"J Aoun, N Saleh, M Waked, J Salamé, P Salameh","Journal of epidemiology and global health 3 (4), 235-244"
ltu1CEYAAAAJ,Salameh P,Waterpipe smoking and dependence are associated with chronic bronchitis: a case-control study in Lebanon.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:W7OEmFMy1HYC,43,2012,"P Salameh, M Waked, F Khoury, Z Akiki, Z Nasser, L Abou Abbass, ...",Eastern Mediterranean Health Journal 18 (10)
ltu1CEYAAAAJ,Salameh P,The AVAIL ME study: a multinational survey of VTE risk and prophylaxis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:WF5omc3nYNoC,43,2011,"AT Taher, J Aoun, P Salameh","Journal of thrombosis and thrombolysis 31, 47-56"
ltu1CEYAAAAJ,Salameh P,Should samples be weighted to decrease selection bias in online surveys during the COVID-19 pandemic? Data from seven datasets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:csTP5AdqY_wC,42,2022,"C Haddad, H Sacre, RM Zeenny, A Hajj, M Akel, K Iskandar, P Salameh","BMC medical research methodology 22 (1), 63"
ltu1CEYAAAAJ,Salameh P,"Binge eating, orthorexia nervosa, restrained eating, and quality of life: a population study in Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:LiF7i2gyBHwC,42,2021,"E Sfeir, C Haddad, P Salameh, H Sacre, R Hallit, M Akel, K Honein, ...","Eating and weight disorders-studies on anorexia, bulimia and obesity 26, 145-158"
ltu1CEYAAAAJ,Salameh P,Development of the Lebanese insomnia scale (LIS-18): a new scale to assess insomnia in adult patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:FwTEoIZreccC,42,2019,"S Hallit, H Sacre, C Haddad, D Malaeb, G Al Karaki, N Kheir, A Hajj, ...","BMC psychiatry 19, 1-10"
ltu1CEYAAAAJ,Salameh P,Chronic bronchitis and pesticide exposure: a case–control study in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=100&pagesize=100&citation_for_view=ltu1CEYAAAAJ:YsMSGLbcyi4C,42,2006,"PR Salameh, M Waked, I Baldi, P Brochard, BA Saleh","European journal of epidemiology 21, 681-688"
